ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Bike Buyer
22348,Married,Female,30000,0,High School,Skilled Manual,Yes,2,2,North America,50,No
22349,Married,Male,30000,0,High School,Skilled Manual,Yes,2,3,North America,50,No
22350,Married,Female,30000,0,High School,Skilled Manual,Yes,2,7,North America,50,No
22351,Married,Female,30000,0,High School,Skilled Manual,No,2,8,North America,50,No
22352,Married,Female,30000,0,High School,Skilled Manual,No,2,9,North America,48,No
22353,Married,Female,30000,0,High School,Skilled Manual,Yes,2,2,North America,49,No
22354,Married,Female,30000,0,High School,Skilled Manual,No,2,3,North America,49,No
22355,Married,Male,30000,0,High School,Skilled Manual,No,2,3,North America,49,No
22356,Married,Male,30000,0,High School,Skilled Manual,Yes,2,6,North America,49,No
22357,Married,Male,30000,0,High School,Skilled Manual,Yes,2,4,North America,49,No
22358,Married,Female,40000,0,Partial College,Clerical,Yes,1,2,North America,49,No
22359,Single,Male,40000,0,Partial College,Clerical,No,1,3,North America,48,No
22360,Single,Male,40000,0,Partial College,Clerical,No,1,7,North America,48,No
22361,Married,Male,40000,0,Partial College,Clerical,Yes,1,8,North America,48,No
22362,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,9,North America,48,No
22363,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,48,No
22364,Married,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,48,No
22365,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,5,North America,48,No
22366,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,6,North America,48,No
22367,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,7,North America,48,No
22369,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,47,No
22370,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,47,No
22371,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,1,North America,34,No
22375,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,33,No
22376,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,34,No
22377,Single,Male,10000,0,Graduate Degree,Manual,Yes,0,7,Europe,39,No
22378,Single,Female,10000,0,Graduate Degree,Manual,No,0,8,Europe,44,No
22379,Single,Male,10000,0,Graduate Degree,Manual,No,0,9,Europe,44,No
22380,Single,Male,10000,0,Graduate Degree,Manual,No,0,2,Europe,44,No
22381,Married,Male,10000,0,Graduate Degree,Manual,Yes,0,3,Europe,44,No
22382,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,5,Europe,43,No
22383,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,6,Europe,44,No
22384,Single,Female,10000,0,Bachelors,Manual,Yes,0,7,Europe,45,No
22385,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,1,Europe,44,No
22386,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,2,Europe,71,No
22387,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,1,Europe,69,No
22388,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,1,Europe,70,No
22389,Married,Male,20000,0,Bachelors,Clerical,Yes,0,2,Europe,49,No
22390,Married,Male,20000,0,Bachelors,Clerical,Yes,0,7,Europe,49,No
22394,Single,Female,20000,0,Graduate Degree,Clerical,No,0,8,Europe,69,No
22397,Married,Female,10000,0,Partial College,Manual,Yes,1,9,Europe,64,No
22403,Married,Male,10000,0,Partial College,Manual,Yes,1,2,Pacific,27,No
22405,Married,Male,10000,0,Partial College,Manual,Yes,1,3,Pacific,28,No
22413,Married,Female,20000,0,Partial College,Manual,Yes,0,5,Europe,62,No
22417,Married,Male,20000,1,Partial College,Manual,Yes,0,6,Europe,45,No
22419,Single,Male,10000,1,High School,Manual,No,1,7,Europe,47,No
22420,Single,Male,10000,1,High School,Manual,No,1,1,Europe,47,No
22421,Single,Female,20000,0,Partial College,Manual,No,1,2,Europe,47,No
22424,Single,Male,20000,0,Partial College,Manual,Yes,1,1,Europe,48,No
22425,Single,Male,20000,0,Partial College,Manual,No,1,1,Europe,48,No
22431,Single,Female,10000,1,High School,Manual,No,1,2,Europe,36,No
22435,Single,Male,10000,2,High School,Manual,Yes,0,7,Europe,37,No
22453,Married,Male,10000,0,Bachelors,Clerical,Yes,2,8,Europe,84,No
22454,Married,Female,10000,0,Partial College,Manual,No,2,9,Europe,54,No
22455,Married,Male,10000,0,Partial College,Manual,Yes,2,2,Europe,54,No
22457,Married,Female,10000,2,High School,Manual,No,1,3,Europe,38,No
22474,Single,Female,10000,4,Partial High School,Manual,Yes,2,5,Europe,39,No
29442,Single,Male,10000,0,Bachelors,Manual,Yes,0,6,Europe,48,No
22476,Single,Male,20000,2,High School,Manual,No,0,7,Europe,39,No
22482,Single,Female,10000,3,Partial High School,Manual,Yes,2,1,Europe,41,No
22483,Single,Male,10000,3,Partial High School,Manual,Yes,2,2,Europe,41,No
22485,Single,Male,20000,2,High School,Manual,Yes,1,1,Europe,41,No
28888,Married,Female,80000,0,Bachelors,Management,Yes,2,1,Europe,62,No
22489,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,2,Europe,41,No
22491,Single,Male,20000,2,High School,Manual,Yes,2,7,Europe,42,No
22492,Single,Male,20000,3,High School,Manual,No,0,8,Europe,42,No
22493,Single,Male,20000,3,High School,Manual,Yes,0,9,Europe,42,No
22494,Single,Male,20000,3,High School,Manual,No,0,2,Europe,42,No
22496,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,3,Europe,42,No
22497,Single,Male,10000,2,Partial High School,Manual,Yes,2,5,Europe,43,No
22498,Single,Male,20000,3,High School,Manual,No,2,6,Europe,43,No
22499,Married,Female,10000,0,High School,Manual,No,2,7,Europe,73,No
22507,Single,Male,30000,2,Partial College,Clerical,No,1,1,Europe,41,No
22511,Single,Female,30000,2,Partial College,Clerical,Yes,2,2,Europe,42,No
22512,Single,Female,30000,2,Partial College,Clerical,Yes,2,1,Europe,42,No
22513,Single,Male,30000,2,Partial College,Clerical,Yes,2,1,Europe,43,No
22514,Single,Male,20000,0,High School,Manual,Yes,1,2,Europe,29,No
22516,Single,Female,30000,3,Partial College,Clerical,No,1,7,Europe,27,No
22521,Single,Female,30000,0,Partial College,Clerical,Yes,1,8,Europe,44,No
22527,Single,Female,20000,0,High School,Manual,No,1,9,Europe,29,No
22528,Single,Female,20000,0,High School,Manual,Yes,1,2,Europe,30,No
22529,Single,Male,10000,0,Partial High School,Manual,No,2,3,Europe,31,No
22530,Single,Female,20000,0,High School,Manual,No,1,5,Europe,31,No
22531,Single,Female,20000,0,High School,Manual,Yes,1,6,Europe,29,No
22532,Single,Male,30000,0,Partial College,Clerical,No,1,7,Europe,30,No
22533,Married,Male,20000,0,Partial High School,Manual,No,2,1,Europe,32,No
22534,Single,Female,30000,0,Partial College,Clerical,Yes,1,2,Europe,31,No
22537,Single,Male,20000,0,Partial High School,Manual,No,2,1,Europe,32,No
22538,Single,Female,10000,0,Partial High School,Manual,Yes,2,1,Europe,33,No
22539,Single,Male,20000,0,Partial High School,Manual,No,2,2,Europe,33,No
22540,Single,Female,20000,0,Partial High School,Manual,No,2,7,Europe,33,No
22542,Single,Female,30000,0,Partial College,Clerical,Yes,1,8,Europe,32,No
22544,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,9,North America,34,No
22545,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,34,No
22546,Married,Male,40000,4,High School,Skilled Manual,Yes,3,3,North America,35,No
22547,Single,Male,70000,0,Graduate Degree,Skilled Manual,Yes,0,5,North America,35,No
22548,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,35,No
22549,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,7,North America,35,No
22550,Married,Male,10000,0,Bachelors,Manual,Yes,0,1,Europe,45,No
22551,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,2,Europe,44,No
22552,Single,Female,20000,0,Graduate Degree,Clerical,No,0,1,Europe,44,No
22553,Married,Female,30000,0,Graduate Degree,Clerical,No,0,1,Europe,71,No
22554,Married,Male,10000,0,Bachelors,Manual,No,0,2,Europe,48,No
22555,Married,Male,20000,0,Bachelors,Manual,Yes,0,7,Europe,48,No
22556,Single,Male,20000,0,Bachelors,Manual,Yes,0,8,Europe,48,No
22557,Single,Male,10000,0,Partial College,Manual,No,0,9,Europe,49,No
22558,Married,Male,10000,0,Partial College,Manual,Yes,0,2,Europe,49,No
22559,Single,Female,10000,0,Partial College,Manual,Yes,0,3,Europe,49,No
22560,Single,Female,10000,0,Partial College,Manual,Yes,0,5,Europe,49,No
22561,Single,Female,10000,0,Partial College,Manual,No,0,6,Europe,49,No
22562,Single,Female,10000,0,Partial College,Manual,Yes,0,7,Europe,50,No
22563,Single,Male,10000,0,Partial College,Manual,No,0,1,Europe,50,No
22564,Married,Female,20000,0,Bachelors,Clerical,Yes,0,2,Europe,50,No
22565,Single,Female,20000,0,Bachelors,Clerical,No,0,1,Europe,50,No
22567,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,1,Europe,69,No
22568,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,2,Europe,69,No
22569,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,7,Europe,68,No
22574,Married,Male,10000,0,Partial College,Manual,No,1,8,Pacific,27,No
22584,Single,Female,20000,1,Partial College,Manual,Yes,0,9,Europe,45,No
22588,Single,Female,20000,1,Partial College,Manual,Yes,0,2,Europe,46,No
22589,Single,Female,20000,1,Partial College,Manual,Yes,0,3,Europe,46,No
22622,Married,Male,10000,0,Partial College,Manual,No,2,5,Europe,54,No
22624,Married,Female,10000,0,High School,Manual,No,2,6,Europe,55,No
22625,Single,Female,10000,3,High School,Manual,Yes,0,7,Europe,38,No
22629,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,1,Europe,83,No
22657,Single,Male,10000,2,Partial High School,Manual,Yes,1,2,Europe,42,No
22658,Single,Male,20000,2,High School,Manual,Yes,2,1,Europe,41,No
22659,Single,Female,20000,2,High School,Manual,Yes,2,1,Europe,42,No
22660,Single,Female,20000,2,High School,Manual,No,2,2,Europe,42,No
22661,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,7,Europe,42,No
22662,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,8,Europe,42,No
22670,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,9,Europe,40,No
22672,Single,Female,30000,2,Partial College,Clerical,Yes,0,2,Europe,43,No
22676,Single,Female,30000,2,Partial College,Clerical,Yes,1,3,Europe,41,No
22677,Single,Male,30000,2,Partial College,Clerical,Yes,2,5,Europe,41,No
22681,Single,Male,30000,2,Partial College,Clerical,Yes,2,6,Europe,42,No
22682,Single,Male,30000,2,Partial College,Clerical,No,2,7,Europe,42,No
22683,Single,Male,30000,3,Partial College,Clerical,Yes,0,1,Europe,43,No
22688,Single,Male,30000,0,Partial College,Clerical,No,1,2,Europe,44,No
22696,Single,Female,20000,0,High School,Manual,Yes,1,1,Europe,29,No
22697,Single,Male,20000,0,High School,Manual,No,1,1,Europe,29,No
22698,Married,Male,10000,0,Partial High School,Manual,No,2,7,Europe,31,No
22699,Married,Male,10000,0,Partial High School,Manual,Yes,2,8,Europe,31,No
22700,Married,Female,10000,0,Partial High School,Manual,No,2,9,Europe,31,No
22701,Single,Female,20000,0,High School,Manual,No,1,2,Europe,31,No
22702,Single,Female,20000,0,High School,Manual,No,1,3,Europe,31,No
22703,Single,Male,20000,0,High School,Manual,No,1,5,Europe,30,No
22704,Single,Female,20000,0,High School,Manual,No,1,6,Europe,30,No
22705,Single,Female,20000,0,Partial High School,Manual,No,1,7,Europe,30,No
22706,Single,Female,30000,0,Partial College,Clerical,Yes,1,1,Europe,30,No
22707,Single,Female,30000,0,Partial College,Clerical,No,1,2,Europe,30,No
22708,Single,Female,10000,0,Partial High School,Manual,Yes,2,1,Europe,32,No
22709,Single,Female,20000,0,Partial High School,Manual,No,2,1,Europe,32,No
22710,Married,Female,20000,0,Partial High School,Manual,No,2,2,Europe,32,No
22714,Married,Female,90000,4,Partial College,Professional,Yes,3,7,North America,41,No
22715,Married,Male,90000,4,Partial College,Professional,Yes,3,8,North America,40,No
22720,Married,Male,130000,1,Graduate Degree,Management,Yes,4,9,North America,41,No
22721,Married,Female,40000,3,High School,Skilled Manual,Yes,2,2,North America,44,No
22723,Married,Male,60000,0,Graduate Degree,Management,Yes,2,3,North America,63,No
22724,Married,Male,70000,0,Bachelors,Management,Yes,2,5,North America,64,No
22725,Married,Male,60000,0,Graduate Degree,Management,Yes,2,6,North America,63,No
22726,Married,Female,60000,0,Graduate Degree,Management,Yes,2,7,North America,62,No
22727,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1,North America,63,No
22728,Married,Female,70000,0,Bachelors,Management,Yes,2,2,North America,63,No
22729,Married,Male,70000,0,Bachelors,Management,Yes,2,1,North America,63,No
22730,Married,Male,70000,0,Bachelors,Management,Yes,2,1,North America,63,No
22731,Married,Male,70000,0,Bachelors,Management,Yes,2,2,North America,63,No
22734,Single,Female,30000,0,Partial High School,Clerical,No,2,7,North America,62,No
22735,Married,Female,40000,0,High School,Professional,Yes,2,8,North America,62,No
22736,Married,Female,40000,0,High School,Professional,No,2,9,North America,62,No
29226,Single,Female,60000,0,Graduate Degree,Management,Yes,2,2,North America,72,No
22738,Married,Female,70000,0,Bachelors,Management,Yes,2,3,North America,62,No
22739,Married,Female,70000,0,Bachelors,Management,Yes,2,5,North America,62,No
22740,Single,Female,40000,0,High School,Professional,No,2,6,North America,61,No
22741,Married,Male,40000,0,High School,Professional,Yes,2,7,North America,60,No
22742,Single,Male,40000,0,High School,Professional,No,2,1,North America,61,No
22743,Married,Female,40000,0,High School,Professional,Yes,2,2,North America,61,No
22744,Single,Male,40000,0,High School,Professional,No,3,1,North America,61,No
22746,Married,Female,70000,0,Bachelors,Management,Yes,2,1,North America,61,No
22747,Married,Female,70000,0,Bachelors,Management,Yes,2,2,North America,61,No
22750,Married,Male,70000,0,Bachelors,Management,Yes,4,7,North America,60,No
22751,Married,Male,60000,0,Bachelors,Management,No,2,8,North America,60,No
22752,Married,Male,60000,0,Bachelors,Management,No,2,9,North America,60,No
22754,Married,Male,70000,1,Partial College,Professional,Yes,1,2,North America,59,No
22755,Married,Male,70000,1,Partial College,Professional,Yes,1,3,North America,59,No
22756,Married,Male,70000,1,Partial College,Professional,Yes,1,5,North America,59,No
22757,Married,Female,70000,1,Partial College,Professional,Yes,1,6,North America,59,No
22759,Married,Female,60000,1,Partial College,Professional,Yes,1,7,North America,57,No
22761,Single,Male,60000,1,Partial College,Professional,Yes,1,1,North America,58,No
22762,Married,Female,60000,1,Partial College,Professional,Yes,1,2,North America,58,No
22763,Single,Female,60000,1,Partial College,Professional,Yes,1,1,North America,58,No
22764,Married,Male,60000,1,Partial College,Professional,Yes,2,1,North America,58,No
22766,Married,Female,60000,1,Partial College,Professional,Yes,2,2,North America,57,No
22767,Married,Male,60000,1,Partial College,Professional,Yes,2,7,North America,57,No
22769,Married,Male,60000,1,Partial College,Professional,Yes,1,8,North America,57,No
22771,Married,Male,40000,1,Partial High School,Skilled Manual,No,2,9,North America,55,No
22772,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,2,North America,55,No
22773,Married,Female,60000,1,Partial College,Professional,Yes,2,3,North America,56,No
22774,Married,Male,60000,1,Partial College,Professional,Yes,2,5,North America,56,No
22775,Married,Female,60000,1,Partial College,Professional,Yes,1,6,North America,56,No
22776,Married,Female,70000,2,Partial College,Professional,Yes,1,7,North America,56,No
22777,Married,Male,60000,1,High School,Professional,Yes,2,1,North America,55,No
22779,Married,Male,60000,1,Partial College,Professional,Yes,2,2,North America,54,No
22781,Married,Male,70000,2,Partial College,Professional,Yes,1,1,North America,55,No
22783,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,1,North America,54,No
22786,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,3,2,North America,54,No
22792,Married,Male,70000,3,Partial College,Professional,Yes,1,7,North America,53,No
22793,Single,Male,70000,3,Partial College,Professional,Yes,1,8,North America,53,No
22794,Married,Female,130000,4,Partial College,Professional,Yes,1,9,Europe,48,No
22795,Married,Female,110000,4,Partial College,Professional,Yes,3,2,Europe,49,No
22796,Married,Male,110000,4,Partial College,Professional,No,3,3,Europe,49,No
22798,Married,Female,150000,3,High School,Professional,Yes,4,5,Europe,49,No
22799,Married,Female,120000,4,Partial High School,Professional,No,4,6,Europe,50,No
22801,Married,Female,110000,4,Partial College,Professional,Yes,4,7,Europe,51,No
22802,Single,Female,120000,4,Partial High School,Professional,Yes,4,1,Europe,51,No
